Fold,Set,ringnr
1,train,8N72516
1,train,8N72519
1,train,8N72531
1,train,8N72545
1,train,8N72551
1,train,8N72574
1,train,8N72575
1,train,8N72577
1,train,8N72578
1,train,8N72592
1,train,8N72616
1,train,8N72633
1,train,8N72639
1,train,8N72642
1,train,8N72655
1,train,8N72660
1,train,8N72663
1,train,8N72664
1,train,8N72665
1,train,8N72668
1,train,8N72669
1,train,8N72670
1,train,8N72717
1,train,8N72719
1,train,8N72724
1,train,8N72736
1,train,8N72737
1,train,8N72738
1,train,8N72746
1,train,8N72777
1,train,8N72965
1,train,8N72986
1,train,8N73001
1,train,8N73003
1,train,8N73012
1,train,8N73013
1,train,8N73050
1,train,8N73055
1,train,8N73082
1,train,8N73083
1,train,8N73084
1,train,8N73086
1,train,8N73087
1,train,8N73093
1,train,8N73094
1,train,8N73097
1,train,8N73402
1,train,8N73404
1,train,8N73406
1,train,8N73407
1,train,8N73409
1,train,8N73420
1,train,8N73423
1,train,8N73502
1,train,8N73503
1,train,8N73504
1,train,8N73505
1,train,8N73506
1,train,8N73507
1,train,8N73508
1,train,8N73509
1,train,8N73519
1,train,8N73521
1,train,8N73524
1,train,8N73525
1,train,8N73526
1,train,8N73527
1,train,8N73528
1,train,8N73529
1,train,8N73530
1,train,8N73580
1,train,8N87141
1,train,8N87226
1,train,8N87228
1,train,8N87245
1,train,8N87246
1,train,8N87307
1,train,8N87342
1,train,8N87368
1,train,8N87369
1,train,8N87371
1,train,8N87372
1,train,8N87709
1,test,8168693
1,test,8168771
1,test,8537699
1,test,8537728
1,test,8573567
1,test,8651743
1,test,8651882
1,test,8651884
1,test,8651975
1,test,8668482
1,test,8681017
1,test,8681032
1,test,8681268
1,test,8681420
1,test,8681469
1,test,8730498
1,test,8732254
1,test,8732288
1,test,8732565
1,test,8732654
1,test,8732681
1,test,8732690
1,test,8747218
1,test,8747229
1,test,8747408
1,test,8747526
1,test,8747529
1,test,8747553
1,test,8747555
1,test,8747703
1,test,8747749
1,test,8747807
1,test,8747940
1,test,8747941
1,test,8794367
1,test,8800022
1,test,8800042
1,test,8800171
1,test,8800391
1,test,8800437
1,test,8800450
1,test,8800470
1,test,8800489
1,test,8800490
1,test,8800547
1,test,8800570
1,test,8800935
1,test,8800937
1,test,8816919
1,test,8816930
1,test,8816936
1,test,8816957
1,test,8857284
1,test,8857946
1,test,8866710
1,test,8866751
1,test,8866752
1,test,8866795
1,test,8887226
1,test,8887241
1,test,8887310
1,test,8887345
1,test,8887379
1,test,8887385
1,test,8887449
1,test,8887475
1,test,8887477
1,test,8934059
1,test,8934062
1,test,8934072
1,test,8934090
1,test,8934301
1,test,8934472
1,test,8934899
1,test,8939175
1,test,8939195
1,test,8939392
1,test,8939494
1,test,8939521
1,test,8939603
1,test,8939617
1,test,8939629
1,test,8939807
1,test,8939874
1,test,8943013
1,test,8943066
1,test,8943121
1,test,8943766
1,test,8943836
1,test,8943897
1,test,8981002
1,test,8981273
1,test,8981279
1,test,8981296
1,test,8981318
1,test,8981604
1,test,8981720
1,test,8981806
1,test,8981873
1,test,8981919
1,test,8981920
1,test,8981929
1,test,8L19633
1,test,8L19688
1,test,8L19899
1,test,8L19912
1,test,8L19922
1,test,8L19930
1,test,8L19988
1,test,8L26597
1,test,8L30286
1,test,8L30289
1,test,8L30320
1,test,8L30446
1,test,8L30449
1,test,8L48319
1,test,8L48438
1,test,8L48459
1,test,8L48592
1,test,8L48694
1,test,8L52550
1,test,8L52932
1,test,8L52961
1,test,8L64272
1,test,8L64283
1,test,8L64839
1,test,8L64915
1,test,8L64981
1,test,8L89211
1,test,8L89254
1,test,8L89366
1,test,8L89371
1,test,8L89384
1,test,8L89391
1,test,8L89503
1,test,8L89514
1,test,8L89519
1,test,8L89521
1,test,8L89615
1,test,8L89714
1,test,8L89725
1,test,8L89822
1,test,8L89992
1,test,8M31285
1,test,8M31325
1,test,8M31328
1,test,8M31433
1,test,8M31497
1,test,8M31516
1,test,8M31838
1,test,8M31862
1,test,8M31938
1,test,8M31953
1,test,8M31993
1,test,8M71204
1,test,8M71212
1,test,8M71257
1,test,8M71414
1,test,8M71511
1,test,8M71673
1,test,8M72002
1,test,8M72016
1,test,8M72120
1,test,8M72179
1,test,8M72617
1,test,8M72640
1,test,8M72745
1,test,8M72797
1,test,8M72867
1,test,8M72877
1,test,8M72954
1,test,8M72965
1,test,8N05018
1,test,8N05536
1,test,8N05538
1,test,8N06029
1,test,8N06305
1,test,8N06306
1,test,8N06435
1,test,8N06439
1,test,8N72347
1,test,8N72716
1,test,8N72721
1,test,8N72734
1,test,8N72785
1,test,8N72795
1,test,8N73031
1,test,8N73057
1,test,8N73501
1,test,8N73510
1,test,8N87216
1,test,8N87243
2,train,8118424
2,train,8118425
2,train,8118426
2,train,8118429
2,train,8118430
2,train,8118432
2,train,8118433
2,train,8118435
2,train,8168602
2,train,8168603
2,train,8168605
2,train,8168606
2,train,8168613
2,train,8168614
2,train,8168635
2,train,8168636
2,train,8168639
2,train,8168642
2,train,8168644
2,train,8168648
2,train,8168650
2,train,8168655
2,train,8168665
2,train,8168693
2,train,8168698
2,train,8168702
2,train,8168709
2,train,8168768
2,train,8168769
2,train,8168771
2,train,8309128
2,train,8309141
2,train,8309143
2,train,8309155
2,train,8309156
2,train,8309158
2,train,8309159
2,train,8309164
2,train,8309171
2,train,8309173
2,train,8309175
2,train,8309182
2,train,8309195
2,train,8309197
2,train,8309251
2,train,8309254
2,train,8309267
2,train,8309272
2,train,8309274
2,train,8309277
2,train,8309283
2,train,8309285
2,train,8309287
2,train,8414501
2,train,8414806
2,train,8537612
2,train,8537699
2,train,8537700
2,train,8537728
2,train,8573156
2,train,8573221
2,train,8573567
2,train,8573603
2,train,8573683
2,train,8573856
2,train,8573872
2,train,8573896
2,train,8573966
2,train,8598501
2,train,8598568
2,train,8598602
2,train,8598614
2,train,8598887
2,train,8598907
2,train,8651522
2,train,8651534
2,train,8651539
2,train,8651543
2,train,8651548
2,train,8651576
2,train,8651621
2,train,8651658
2,train,8651695
2,train,8651701
2,train,8651728
2,train,8651730
2,train,8651743
2,train,8651754
2,train,8651761
2,train,8651804
2,train,8651860
2,train,8651869
2,train,8651870
2,train,8651875
2,train,8651876
2,train,8651878
2,train,8651882
2,train,8651883
2,train,8651884
2,train,8651899
2,train,8651948
2,train,8651952
2,train,8651975
2,train,8651979
2,train,8651997
2,train,8651998
2,train,8668476
2,train,8668482
2,train,8668490
2,train,8681001
2,train,8681008
2,train,8681009
2,train,8681012
2,train,8681017
2,train,8681020
2,train,8681024
2,train,8681025
2,train,8681027
2,train,8681028
2,train,8681029
2,train,8681032
2,train,8681033
2,train,8681034
2,train,8681037
2,train,8681038
2,train,8681040
2,train,8681041
2,train,8681042
2,train,8681044
2,train,8681052
2,train,8681053
2,train,8681054
2,train,8681055
2,train,8681056
2,train,8681057
2,train,8681058
2,train,8681059
2,train,8681073
2,train,8681074
2,train,8681075
2,train,8681076
2,train,8681077
2,train,8681081
2,train,8681095
2,train,8681097
2,train,8681098
2,train,8681169
2,train,8681184
2,train,8681190
2,train,8681200
2,train,8681251
2,train,8681258
2,train,8681259
2,train,8681260
2,train,8681261
2,train,8681268
2,train,8681308
2,train,8681309
2,train,8681317
2,train,8681355
2,train,8681356
2,train,8681370
2,train,8681371
2,train,8681374
2,train,8681397
2,train,8681403
2,train,8681409
2,train,8681415
2,train,8681419
2,train,8681420
2,train,8681422
2,train,8681423
2,train,8681436
2,train,8681462
2,train,8681466
2,train,8681469
2,train,8730413
2,train,8730417
2,train,8730418
2,train,8730421
2,train,8730436
2,train,8730437
2,train,8730442
2,train,8730443
2,train,8730453
2,train,8730454
2,train,8730486
2,train,8730493
2,train,8730497
2,train,8730498
2,train,8730503
2,train,8730506
2,train,8730509
2,train,8730517
2,train,8730518
2,train,8730537
2,train,8730902
2,train,8730969
2,train,8730979
2,train,8730981
2,train,8730987
2,train,8730993
2,train,8730998
2,train,8732211
2,train,8732247
2,train,8732249
2,train,8732254
2,train,8732255
2,train,8732288
2,train,8732293
2,train,8732294
2,train,8732552
2,train,8732565
2,train,8732637
2,train,8732646
2,train,8732647
2,train,8732648
2,train,8732649
2,train,8732651
2,train,8732653
2,train,8732654
2,train,8732656
2,train,8732659
2,train,8732660
2,train,8732678
2,train,8732680
2,train,8732681
2,train,8732685
2,train,8732690
2,train,8732691
2,train,8732695
2,train,8732697
2,train,8732700
2,train,8747100
2,train,8747101
2,train,8747102
2,train,8747114
2,train,8747117
2,train,8747118
2,train,8747218
2,train,8747222
2,train,8747223
2,train,8747224
2,train,8747227
2,train,8747229
2,train,8747234
2,train,8747239
2,train,8747256
2,train,8747258
2,train,8747259
2,train,8747260
2,train,8747263
2,train,8747365
2,train,8747366
2,train,8747369
2,train,8747373
2,train,8747399
2,train,8747406
2,train,8747408
2,train,8747410
2,train,8747417
2,train,8747424
2,train,8747517
2,train,8747518
2,train,8747519
2,train,8747520
2,train,8747526
2,train,8747529
2,train,8747532
2,train,8747534
2,train,8747548
2,train,8747549
2,train,8747552
2,train,8747553
2,train,8747555
2,train,8747564
2,train,8747603
2,train,8747604
2,train,8747606
2,train,8747608
2,train,8747609
2,train,8747623
2,train,8747636
2,train,8747692
2,train,8747693
2,train,8747694
2,train,8747698
2,train,8747699
2,train,8747703
2,train,8747705
2,train,8747722
2,train,8747725
2,train,8747726
2,train,8747729
2,train,8747740
2,train,8747741
2,train,8747749
2,train,8747757
2,train,8747758
2,train,8747759
2,train,8747760
2,train,8747764
2,train,8747777
2,train,8747781
2,train,8747799
2,train,8747805
2,train,8747807
2,train,8747808
2,train,8747813
2,train,8747872
2,train,8747878
2,train,8747900
2,train,8747901
2,train,8747940
2,train,8747941
2,train,8747948
2,train,8747976
2,train,8747979
2,train,8794302
2,train,8794305
2,train,8794306
2,train,8794307
2,train,8794367
2,train,8794368
2,train,8794375
2,train,8800021
2,train,8800022
2,train,8800027
2,train,8800028
2,train,8800029
2,train,8800031
2,train,8800035
2,train,8800038
2,train,8800042
2,train,8800045
2,train,8800046
2,train,8800059
2,train,8800060
2,train,8800061
2,train,8800066
2,train,8800073
2,train,8800077
2,train,8800090
2,train,8800091
2,train,8800095
2,train,8800101
2,train,8800102
2,train,8800104
2,train,8800166
2,train,8800168
2,train,8800170
2,train,8800171
2,train,8800175
2,train,8800178
2,train,8800179
2,train,8800181
2,train,8800185
2,train,8800196
2,train,8800199
2,train,8800303
2,train,8800307
2,train,8800314
2,train,8800321
2,train,8800352
2,train,8800353
2,train,8800354
2,train,8800355
2,train,8800356
2,train,8800372
2,train,8800376
2,train,8800391
2,train,8800395
2,train,8800404
2,train,8800405
2,train,8800417
2,train,8800426
2,train,8800427
2,train,8800428
2,train,8800436
2,train,8800437
2,train,8800439
2,train,8800441
2,train,8800450
2,train,8800467
2,train,8800468
2,train,8800470
2,train,8800477
2,train,8800478
2,train,8800482
2,train,8800488
2,train,8800489
2,train,8800490
2,train,8800495
2,train,8800497
2,train,8800512
2,train,8800515
2,train,8800519
2,train,8800529
2,train,8800533
2,train,8800535
2,train,8800537
2,train,8800538
2,train,8800547
2,train,8800550
2,train,8800567
2,train,8800570
2,train,8800574
2,train,8800592
2,train,8800612
2,train,8800613
2,train,8800614
2,train,8800615
2,train,8800616
2,train,8800617
2,train,8800935
2,train,8800936
2,train,8800937
2,train,8816408
2,train,8816409
2,train,8816427
2,train,8816428
2,train,8816452
2,train,8816455
2,train,8816467
2,train,8816491
2,train,8816495
2,train,8816496
2,train,8816497
2,train,8816901
2,train,8816918
2,train,8816919
2,train,8816929
2,train,8816930
2,train,8816931
2,train,8816932
2,train,8816936
2,train,8816940
2,train,8816943
2,train,8816947
2,train,8816948
2,train,8816953
2,train,8816954
2,train,8816955
2,train,8816956
2,train,8816957
2,train,8816959
2,train,8816963
2,train,8857202
2,train,8857208
2,train,8857215
2,train,8857220
2,train,8857226
2,train,8857230
2,train,8857231
2,train,8857232
2,train,8857233
2,train,8857237
2,train,8857243
2,train,8857246
2,train,8857249
2,train,8857252
2,train,8857274
2,train,8857275
2,train,8857276
2,train,8857277
2,train,8857278
2,train,8857279
2,train,8857284
2,train,8857285
2,train,8857401
2,train,8857405
2,train,8857407
2,train,8857415
2,train,8857730
2,train,8857739
2,train,8857778
2,train,8857780
2,train,8857946
2,train,8866710
2,train,8866718
2,train,8866745
2,train,8866751
2,train,8866752
2,train,8866754
2,train,8866773
2,train,8866786
2,train,8866789
2,train,8866790
2,train,8866791
2,train,8866792
2,train,8866795
2,train,8887035
2,train,8887130
2,train,8887205
2,train,8887206
2,train,8887210
2,train,8887211
2,train,8887220
2,train,8887226
2,train,8887230
2,train,8887233
2,train,8887238
2,train,8887241
2,train,8887245
2,train,8887249
2,train,8887264
2,train,8887267
2,train,8887278
2,train,8887279
2,train,8887283
2,train,8887286
2,train,8887310
2,train,8887315
2,train,8887316
2,train,8887324
2,train,8887341
2,train,8887342
2,train,8887345
2,train,8887346
2,train,8887357
2,train,8887358
2,train,8887360
2,train,8887370
2,train,8887379
2,train,8887385
2,train,8887406
2,train,8887408
2,train,8887414
2,train,8887416
2,train,8887448
2,train,8887449
2,train,8887450
2,train,8887451
2,train,8887472
2,train,8887475
2,train,8887477
2,train,8887481
2,train,8887488
2,train,8887490
2,train,8904654
2,train,8904661
2,train,8934027
2,train,8934028
2,train,8934058
2,train,8934059
2,train,8934062
2,train,8934064
2,train,8934066
2,train,8934072
2,train,8934077
2,train,8934087
2,train,8934090
2,train,8934095
2,train,8934217
2,train,8934219
2,train,8934224
2,train,8934225
2,train,8934227
2,train,8934228
2,train,8934231
2,train,8934236
2,train,8934301
2,train,8934302
2,train,8934304
2,train,8934311
2,train,8934313
2,train,8934329
2,train,8934333
2,train,8934338
2,train,8934339
2,train,8934343
2,train,8934353
2,train,8934354
2,train,8934355
2,train,8934364
2,train,8934368
2,train,8934369
2,train,8934373
2,train,8934374
2,train,8934375
2,train,8934376
2,train,8934380
2,train,8934451
2,train,8934460
2,train,8934471
2,train,8934472
2,train,8934473
2,train,8934474
2,train,8934475
2,train,8934484
2,train,8934497
2,train,8934499
2,train,8934514
2,train,8934532
2,train,8934547
2,train,8934596
2,train,8934600
2,train,8934801
2,train,8934805
2,train,8934854
2,train,8934855
2,train,8934875
2,train,8934880
2,train,8934884
2,train,8934893
2,train,8934899
2,train,8939024
2,train,8939034
2,train,8939037
2,train,8939038
2,train,8939052
2,train,8939085
2,train,8939086
2,train,8939093
2,train,8939095
2,train,8939097
2,train,8939101
2,train,8939118
2,train,8939119
2,train,8939121
2,train,8939122
2,train,8939124
2,train,8939139
2,train,8939151
2,train,8939157
2,train,8939158
2,train,8939159
2,train,8939163
2,train,8939164
2,train,8939175
2,train,8939180
2,train,8939181
2,train,8939184
2,train,8939195
2,train,8939197
2,train,8939199
2,train,8939352
2,train,8939353
2,train,8939391
2,train,8939392
2,train,8939419
2,train,8939431
2,train,8939460
2,train,8939475
2,train,8939491
2,train,8939492
2,train,8939494
2,train,8939519
2,train,8939521
2,train,8939533
2,train,8939534
2,train,8939535
2,train,8939538
2,train,8939539
2,train,8939542
2,train,8939551
2,train,8939574
2,train,8939578
2,train,8939582
2,train,8939584
2,train,8939595
2,train,8939602
2,train,8939603
2,train,8939607
2,train,8939608
2,train,8939611
2,train,8939615
2,train,8939617
2,train,8939619
2,train,8939629
2,train,8939704
2,train,8939705
2,train,8939733
2,train,8939745
2,train,8939746
2,train,8939747
2,train,8939749
2,train,8939750
2,train,8939762
2,train,8939763
2,train,8939807
2,train,8939824
2,train,8939874
2,train,8939897
2,train,8939898
2,train,8939899
2,train,8943009
2,train,8943012
2,train,8943013
2,train,8943014
2,train,8943023
2,train,8943025
2,train,8943039
2,train,8943064
2,train,8943066
2,train,8943067
2,train,8943080
2,train,8943082
2,train,8943083
2,train,8943103
2,train,8943105
2,train,8943106
2,train,8943109
2,train,8943113
2,train,8943121
2,train,8943129
2,train,8943135
2,train,8943142
2,train,8943168
2,train,8943402
2,train,8943429
2,train,8943458
2,train,8943459
2,train,8943469
2,train,8943470
2,train,8943473
2,train,8943474
2,train,8943475
2,train,8943484
2,train,8943485
2,train,8943486
2,train,8943578
2,train,8943587
2,train,8943735
2,train,8943743
2,train,8943752
2,train,8943761
2,train,8943766
2,train,8943801
2,train,8943802
2,train,8943805
2,train,8943829
2,train,8943836
2,train,8943880
2,train,8943882
2,train,8943892
2,train,8943894
2,train,8943897
2,train,8981002
2,train,8981005
2,train,8981007
2,train,8981009
2,train,8981012
2,train,8981020
2,train,8981021
2,train,8981024
2,train,8981025
2,train,8981026
2,train,8981029
2,train,8981030
2,train,8981031
2,train,8981033
2,train,8981036
2,train,8981038
2,train,8981253
2,train,8981265
2,train,8981266
2,train,8981267
2,train,8981268
2,train,8981270
2,train,8981272
2,train,8981273
2,train,8981274
2,train,8981277
2,train,8981278
2,train,8981279
2,train,8981280
2,train,8981281
2,train,8981289
2,train,8981290
2,train,8981293
2,train,8981296
2,train,8981310
2,train,8981318
2,train,8981325
2,train,8981536
2,train,8981545
2,train,8981582
2,train,8981601
2,train,8981602
2,train,8981604
2,train,8981605
2,train,8981606
2,train,8981607
2,train,8981608
2,train,8981609
2,train,8981657
2,train,8981701
2,train,8981702
2,train,8981703
2,train,8981704
2,train,8981707
2,train,8981711
2,train,8981714
2,train,8981715
2,train,8981720
2,train,8981722
2,train,8981733
2,train,8981734
2,train,8981741
2,train,8981773
2,train,8981792
2,train,8981801
2,train,8981802
2,train,8981803
2,train,8981804
2,train,8981805
2,train,8981806
2,train,8981807
2,train,8981820
2,train,8981822
2,train,8981823
2,train,8981824
2,train,8981850
2,train,8981856
2,train,8981857
2,train,8981858
2,train,8981873
2,train,8981919
2,train,8981920
2,train,8981923
2,train,8981928
2,train,8981929
2,train,8981944
2,train,8981945
2,train,8981955
2,train,8981962
2,train,8981965
2,train,8981972
2,train,8L19505
2,train,8L19506
2,train,8L19540
2,train,8L19568
2,train,8L19569
2,train,8L19595
2,train,8L19633
2,train,8L19656
2,train,8L19688
2,train,8L19693
2,train,8L19722
2,train,8L19728
2,train,8L19729
2,train,8L19830
2,train,8L19835
2,train,8L19839
2,train,8L19858
2,train,8L19860
2,train,8L19862
2,train,8L19877
2,train,8L19899
2,train,8L19912
2,train,8L19914
2,train,8L19917
2,train,8L19919
2,train,8L19920
2,train,8L19921
2,train,8L19922
2,train,8L19928
2,train,8L19930
2,train,8L19931
2,train,8L19932
2,train,8L19934
2,train,8L19936
2,train,8L19937
2,train,8L19946
2,train,8L19958
2,train,8L19960
2,train,8L19961
2,train,8L19969
2,train,8L19974
2,train,8L19977
2,train,8L19979
2,train,8L19987
2,train,8L19988
2,train,8L19991
2,train,8L19995
2,train,8L19998
2,train,8L26528
2,train,8L26538
2,train,8L26578
2,train,8L26579
2,train,8L26581
2,train,8L26586
2,train,8L26587
2,train,8L26591
2,train,8L26595
2,train,8L26596
2,train,8L26597
2,train,8L30001
2,train,8L30212
2,train,8L30249
2,train,8L30286
2,train,8L30289
2,train,8L30298
2,train,8L30300
2,train,8L30320
2,train,8L30340
2,train,8L30363
2,train,8L30372
2,train,8L30388
2,train,8L30396
2,train,8L30444
2,train,8L30445
2,train,8L30446
2,train,8L30449
2,train,8L30499
