Fold,Set,ringnr
1,train,8L89652
1,train,8L89654
1,train,8L89655
1,train,8L89663
1,train,8L89664
1,train,8L89665
1,train,8L89669
1,train,8L89682
1,train,8L89689
1,train,8L89691
1,train,8L89692
1,train,8L89704
1,train,8L89713
1,train,8L89714
1,train,8L89718
1,train,8L89720
1,train,8L89722
1,train,8L89723
1,train,8L89724
1,train,8L89725
1,train,8L89728
1,train,8L89731
1,train,8L89734
1,train,8L89739
1,train,8L89741
1,train,8L89742
1,train,8L89748
1,train,8L89751
1,train,8L89753
1,train,8L89754
1,train,8L89755
1,train,8L89793
1,train,8L89804
1,train,8L89808
1,train,8L89822
1,train,8L89836
1,train,8L89844
1,train,8L89845
1,train,8L89847
1,train,8L89894
1,train,8L89896
1,train,8L89981
1,train,8L89988
1,train,8L89992
1,train,8L89994
1,train,8L89995
1,train,8L89998
1,train,8M31035
1,train,8M31041
1,train,8M31084
1,train,8M31112
1,train,8M31115
1,train,8M31164
1,train,8M31165
1,train,8M31192
1,train,8M31197
1,train,8M31206
1,train,8M31207
1,train,8M31208
1,train,8M31253
1,train,8M31255
1,train,8M31262
1,train,8M31266
1,train,8M31269
1,train,8M31278
1,train,8M31281
1,train,8M31282
1,train,8M31283
1,train,8M31285
1,train,8M31288
1,train,8M31290
1,train,8M31291
1,train,8M31293
1,train,8M31297
1,train,8M31304
1,train,8M31305
1,train,8M31317
1,train,8M31325
1,train,8M31328
1,train,8M31329
1,train,8M31331
1,train,8M31338
1,train,8M31342
1,train,8M31344
1,train,8M31352
1,train,8M31356
1,train,8M31360
1,train,8M31365
1,train,8M31370
1,train,8M31382
1,train,8M31420
1,train,8M31426
1,train,8M31433
1,train,8M31435
1,train,8M31438
1,train,8M31445
1,train,8M31452
1,train,8M31476
1,train,8M31480
1,train,8M31483
1,train,8M31484
1,train,8M31497
1,train,8M31503
1,train,8M31504
1,train,8M31507
1,train,8M31509
1,train,8M31516
1,train,8M31522
1,train,8M31524
1,train,8M31541
1,train,8M31542
1,train,8M31543
1,train,8M31544
1,train,8M31545
1,train,8M31546
1,train,8M31547
1,train,8M31548
1,train,8M31550
1,train,8M31551
1,train,8M31552
1,train,8M31554
1,train,8M31562
1,train,8M31581
1,train,8M31591
1,train,8M31602
1,train,8M31622
1,train,8M31625
1,train,8M31627
1,train,8M31632
1,train,8M31634
1,train,8M31637
1,train,8M31640
1,train,8M31641
1,train,8M31704
1,train,8M31706
1,train,8M31711
1,train,8M31713
1,train,8M31716
1,train,8M31717
1,train,8M31739
1,train,8M31747
1,train,8M31756
1,train,8M31758
1,train,8M31838
1,train,8M31862
1,train,8M31863
1,train,8M31865
1,train,8M31869
1,train,8M31872
1,train,8M31873
1,train,8M31874
1,train,8M31875
1,train,8M31922
1,train,8M31923
1,train,8M31924
1,train,8M31925
1,train,8M31926
1,train,8M31927
1,train,8M31928
1,train,8M31935
1,train,8M31936
1,train,8M31937
1,train,8M31938
1,train,8M31939
1,train,8M31940
1,train,8M31941
1,train,8M31944
1,train,8M31945
1,train,8M31953
1,train,8M31954
1,train,8M31968
1,train,8M31969
1,train,8M31970
1,train,8M31973
1,train,8M31993
1,train,8M31995
1,train,8M71060
1,train,8M71073
1,train,8M71074
1,train,8M71077
1,train,8M71079
1,train,8M71084
1,train,8M71085
1,train,8M71086
1,train,8M71089
1,train,8M71092
1,train,8M71097
1,train,8M71098
1,train,8M71100
1,train,8M71201
1,train,8M71204
1,train,8M71205
1,train,8M71206
1,train,8M71208
1,train,8M71210
1,train,8M71212
1,train,8M71220
1,train,8M71227
1,train,8M71231
1,train,8M71238
1,train,8M71247
1,train,8M71250
1,train,8M71253
1,train,8M71254
1,train,8M71256
1,train,8M71257
1,train,8M71258
1,train,8M71276
1,train,8M71277
1,train,8M71281
1,train,8M71283
1,train,8M71290
1,train,8M71292
1,train,8M71294
1,train,8M71295
1,train,8M71296
1,train,8M71298
1,train,8M71299
1,train,8M71301
1,train,8M71302
1,train,8M71303
1,train,8M71304
1,train,8M71306
1,train,8M71307
1,train,8M71310
1,train,8M71313
1,train,8M71314
1,train,8M71317
1,train,8M71321
1,train,8M71322
1,train,8M71407
1,train,8M71414
1,train,8M71501
1,train,8M71502
1,train,8M71503
1,train,8M71504
1,train,8M71505
1,train,8M71506
1,train,8M71507
1,train,8M71511
1,train,8M71512
1,train,8M71513
1,train,8M71514
1,train,8M71520
1,train,8M71521
1,train,8M71530
1,train,8M71531
1,train,8M71532
1,train,8M71552
1,train,8M71585
1,train,8M71587
1,train,8M71596
1,train,8M71672
1,train,8M71673
1,train,8M71674
1,train,8M71700
1,train,8M71705
1,train,8M71750
1,train,8M71765
1,train,8M71810
1,train,8M71811
1,train,8M71819
1,train,8M71823
1,train,8M71828
1,train,8M71834
1,train,8M71864
1,train,8M71866
1,train,8M71867
1,train,8M71872
1,train,8M71873
1,train,8M71881
1,train,8M72001
1,train,8M72002
1,train,8M72009
1,train,8M72013
1,train,8M72014
1,train,8M72016
1,train,8M72017
1,train,8M72018
1,train,8M72019
1,train,8M72021
1,train,8M72087
1,train,8M72112
1,train,8M72113
1,train,8M72120
1,train,8M72136
1,train,8M72168
1,train,8M72179
1,train,8M72218
1,train,8M72224
1,train,8M72243
1,train,8M72245
1,train,8M72259
1,train,8M72263
1,train,8M72265
1,train,8M72269
1,train,8M72272
1,train,8M72292
1,train,8M72297
1,train,8M72304
1,train,8M72319
1,train,8M72323
1,train,8M72326
1,train,8M72327
1,train,8M72602
1,train,8M72606
1,train,8M72609
1,train,8M72610
1,train,8M72611
1,train,8M72617
1,train,8M72618
1,train,8M72621
1,train,8M72633
1,train,8M72638
1,train,8M72643
1,train,8M72644
1,train,8M72648
1,train,8M72649
1,train,8M72653
1,train,8M72654
1,train,8M72664
1,train,8M72666
1,train,8M72673
1,train,8M72675
1,train,8M72678
1,train,8M72679
1,train,8M72707
1,train,8M72708
1,train,8M72722
1,train,8M72736
1,train,8M72737
1,train,8M72739
1,train,8M72745
1,train,8M72749
1,train,8M72752
1,train,8M72764
1,train,8M72766
1,train,8M72786
1,train,8M72792
1,train,8M72797
1,train,8M72805
1,train,8M72806
1,train,8M72809
1,train,8M72811
1,train,8M72818
1,train,8M72832
1,train,8M72848
1,train,8M72859
1,train,8M72863
1,train,8M72864
1,train,8M72867
1,train,8M72877
1,train,8M72878
1,train,8M72881
1,train,8M72884
1,train,8M72887
1,train,8M72891
1,train,8M72892
1,train,8M72897
1,train,8M72908
1,train,8M72909
1,train,8M72913
1,train,8M72914
1,train,8M72916
1,train,8M72924
1,train,8M72928
1,train,8M72929
1,train,8M72931
1,train,8M72934
1,train,8M72935
1,train,8M72951
1,train,8M72954
1,train,8M72955
1,train,8M72956
1,train,8M72957
1,train,8M72960
1,train,8M72961
1,train,8M72965
1,train,8M72987
1,train,8M72990
1,train,8M72996
1,train,8N05003
1,train,8N05004
1,train,8N05008
1,train,8N05009
1,train,8N05012
1,train,8N05030
1,train,8N05032
1,train,8N05057
1,train,8N05063
1,train,8N05083
1,train,8N05087
1,train,8N05365
1,train,8N05402
1,train,8N05418
1,train,8N05423
1,train,8N05436
1,train,8N05437
1,train,8N05442
1,train,8N05444
1,train,8N05445
1,train,8N05446
1,train,8N05447
1,train,8N05457
1,train,8N05460
1,train,8N05462
1,train,8N05464
1,train,8N05472
1,train,8N05494
1,train,8N05513
1,train,8N05526
1,train,8N05531
1,train,8N05532
1,train,8N05533
1,train,8N05534
1,train,8N05536
1,train,8N05538
1,train,8N05567
1,train,8N05576
1,train,8N05588
1,train,8N05702
1,train,8N05703
1,train,8N05704
1,train,8N05705
1,train,8N05706
1,train,8N05707
1,train,8N05708
1,train,8N05709
1,train,8N05710
1,train,8N05712
1,train,8N05713
1,train,8N05714
1,train,8N05715
1,train,8N05716
1,train,8N05717
1,train,8N05724
1,train,8N05726
1,train,8N05747
1,train,8N05748
1,train,8N05749
1,train,8N05750
1,train,8N05795
1,train,8N05796
1,train,8N05797
1,train,8N05798
1,train,8N05810
1,train,8N05818
1,train,8N05820
1,train,8N05824
1,train,8N05825
1,train,8N05827
1,train,8N05831
1,train,8N05840
1,train,8N05846
1,train,8N05851
1,train,8N05905
1,train,8N05907
1,train,8N05916
1,train,8N06011
1,train,8N06029
1,train,8N06037
1,train,8N06178
1,train,8N06186
1,train,8N06285
1,train,8N06290
1,train,8N06292
1,train,8N06293
1,train,8N06294
1,train,8N06296
1,train,8N06305
1,train,8N06311
1,train,8N06340
1,train,8N06347
1,train,8N06359
1,train,8N06371
1,train,8N06387
1,train,8N06394
1,train,8N06395
1,train,8N06398
1,train,8N06432
1,train,8N06435
1,train,8N06439
1,train,8N06460
1,train,8N06461
1,train,8N06508
1,train,8N06510
1,train,8N06517
1,train,8N06519
1,train,8N06527
1,train,8N06528
1,train,8N06532
1,train,8N06554
1,train,8N06559
1,train,8N06560
1,train,8N06563
1,train,8N06570
1,train,8N06580
1,train,8N06581
1,train,8N06661
1,train,8N06727
1,train,8N06740
1,train,8N06749
1,train,8N06776
1,train,8N06781
1,train,8N06782
1,train,8N06783
1,train,8N06786
1,train,8N06787
1,train,8N06800
1,train,8N06808
1,train,8N06813
1,train,8N06916
1,train,8N06917
1,train,8N06920
1,train,8N06922
1,train,8N06930
1,train,8N06931
1,train,8N06941
1,train,8N06942
1,train,8N06943
1,train,8N06944
1,train,8N06976
1,train,8N06989
1,train,8N06999
1,train,8N13216
1,train,8N13286
1,train,8N13333
1,train,8N13345
1,train,8N13347
1,train,8N13355
1,train,8N13357
1,train,8N13360
1,train,8N13368
1,train,8N13373
1,train,8N13401
1,train,8N13408
1,train,8N13418
1,train,8N13419
1,train,8N13423
1,train,8N13425
1,train,8N13426
1,train,8N13440
1,train,8N13490
1,train,8N13496
1,train,8N13524
1,train,8N13526
1,train,8N13558
1,train,8N13567
1,train,8N13587
1,train,8N13706
1,train,8N13717
1,train,8N13745
1,train,8N13915
1,train,8N13923
1,train,8N13926
1,train,8N13927
1,train,8N13928
1,train,8N13929
1,train,8N13930
1,train,8N13932
1,train,8N13933
1,train,8N13937
1,train,8N13948
1,train,8N13949
1,train,8N13951
1,train,8N13954
1,train,8N13955
1,train,8N13956
1,train,8N13962
1,train,8N13967
1,train,8N13968
1,train,8N13970
1,train,8N13974
1,train,8N13975
1,train,8N13976
1,train,8N13977
1,train,8N13983
1,train,8N13984
1,train,8N13985
1,train,8N13986
1,train,8N14001
1,train,8N14002
1,train,8N14003
1,train,8N14004
1,train,8N14005
1,train,8N14007
1,train,8N14008
1,train,8N14009
1,train,8N14010
1,train,8N14011
1,train,8N14012
1,train,8N14014
1,train,8N14015
1,train,8N14016
1,train,8N14017
1,train,8N14018
1,train,8N14022
1,train,8N14023
1,train,8N14031
1,train,8N14041
1,train,8N14050
1,train,8N14051
1,train,8N14057
1,train,8N14064
1,train,8N14089
1,train,8N14105
1,train,8N14106
1,train,8N14109
1,train,8N14111
1,train,8N14113
1,train,8N14116
1,train,8N14119
1,train,8N14127
1,train,8N14149
1,train,8N14152
1,train,8N14157
1,train,8N14161
1,train,8N14162
1,train,8N14164
1,train,8N14166
1,train,8N14167
1,train,8N14176
1,train,8N14181
1,train,8N14187
1,train,8N14188
1,train,8N14189
1,train,8N14212
1,train,8N14220
1,train,8N14225
1,train,8N14227
1,train,8N14231
1,train,8N14437
1,train,8N14439
1,train,8N14443
1,train,8N14445
1,train,8N14446
1,train,8N14718
1,train,8N14733
1,train,8N14758
1,train,8N14784
1,train,8N14792
1,train,8N14801
1,train,8N14803
1,train,8N14806
1,train,8N14808
1,train,8N14829
1,train,8N14900
1,train,8N14901
1,train,8N14902
1,train,8N14904
1,train,8N14907
1,train,8N14910
1,train,8N14921
1,train,8N14922
1,train,8N14923
1,train,8N14924
1,train,8N14930
1,train,8N14931
1,train,8N14933
1,train,8N14935
1,train,8N14937
1,train,8N14938
1,train,8N14951
1,train,8N14953
1,train,8N14954
1,train,8N14955
1,train,8N14956
1,train,8N14957
1,train,8N14958
1,train,8N14959
1,train,8N14960
1,train,8N14961
1,train,8N14962
1,train,8N14966
1,train,8N14967
1,train,8N14968
1,train,8N14969
1,train,8N14970
1,train,8N14972
1,train,8N14973
1,train,8N14974
1,train,8N14976
1,train,8N14977
1,train,8N14980
1,train,8N14981
1,train,8N27093
1,train,8N27094
1,train,8N27095
1,train,8N27096
1,train,8N27097
1,train,8N27117
1,train,8N27118
1,train,8N27119
1,train,8N27120
1,train,8N27122
1,train,8N27123
1,train,8N27139
1,train,8N27140
1,train,8N27141
1,train,8N27142
1,train,8N27143
1,train,8N27177
1,train,8N27241
1,train,8N27248
1,train,8N27249
1,train,8N27250
1,train,8N27275
1,train,8N27297
1,train,8N27298
1,train,8N27299
1,train,8N27301
1,train,8N27307
1,train,8N27308
1,train,8N27315
1,train,8N27316
1,train,8N27320
1,train,8N27324
1,train,8N27325
1,train,8N27328
1,train,8N27330
1,train,8N27333
1,train,8N27339
1,train,8N27343
1,train,8N27344
1,train,8N27348
1,train,8N27356
1,train,8N27361
1,train,8N27362
1,train,8N27364
1,train,8N27401
1,train,8N27402
1,train,8N27403
1,train,8N27404
1,train,8N27405
1,train,8N27406
1,train,8N27407
1,train,8N27408
1,train,8N27409
1,train,8N27410
1,train,8N27413
1,train,8N27414
1,train,8N27415
1,train,8N27424
1,train,8N27449
1,train,8N27455
1,train,8N27464
1,train,8N27472
1,train,8N27474
1,train,8N27476
1,train,8N27487
1,train,8N27551
1,train,8N27558
1,train,8N27577
1,train,8N27581
1,train,8N27691
1,train,8N27697
1,train,8N27707
1,train,8N27717
1,train,8N27748
1,train,8N27773
1,train,8N27800
1,train,8N27803
1,train,8N27813
1,train,8N27822
1,train,8N27825
1,train,8N27830
1,train,8N27834
1,train,8N27835
1,train,8N27854
1,train,8N27864
1,train,8N27869
1,train,8N27873
1,train,8N27874
1,train,8N27879
1,train,8N27880
1,train,8N27881
1,train,8N27886
1,train,8N27891
1,train,8N27892
1,train,8N27894
1,train,8N27901
1,train,8N27903
1,train,8N27904
1,train,8N27905
1,train,8N27906
1,train,8N27907
1,train,8N27908
1,train,8N27916
1,train,8N27917
1,train,8N27918
1,train,8N27921
1,train,8N27927
1,train,8N27932
1,train,8N27934
1,train,8N27937
1,train,8N27941
1,train,8N27951
1,train,8N27959
1,train,8N27964
1,train,8N27965
1,train,8N27975
1,train,8N27981
1,train,8N27983
1,train,8N28001
1,train,8N28002
1,train,8N28003
1,train,8N28005
1,train,8N28009
1,train,8N28016
1,train,8N28024
1,train,8N28026
1,train,8N28030
1,train,8N28041
1,train,8N28060
1,train,8N28061
1,train,8N28082
1,train,8N28085
1,train,8N28086
1,train,8N28089
1,train,8N28091
1,train,8N28115
1,train,8N28142
1,train,8N28148
1,train,8N28149
1,train,8N28177
1,train,8N28209
1,train,8N28218
1,train,8N28220
1,train,8N28223
1,train,8N28224
1,train,8N28243
1,train,8N28244
1,train,8N28246
1,train,8N28248
1,train,8N28250
1,train,8N28281
1,train,8N28285
1,train,8N28288
1,train,8N28316
1,train,8N28339
1,train,8N28349
1,train,8N28358
1,train,8N28368
1,train,8N28375
1,train,8N28401
1,train,8N28402
1,train,8N28403
1,train,8N28404
1,train,8N28405
1,train,8N28406
1,train,8N28418
1,train,8N28428
1,train,8N28429
1,train,8N28432
1,train,8N28440
1,train,8N28460
1,train,8N28469
1,train,8N28470
1,train,8N28483
1,train,8N28499
1,train,8N28510
1,train,8N28511
1,train,8N28528
1,train,8N28530
1,train,8N28538
1,train,8N28540
1,train,8N28541
1,train,8N28550
1,train,8N28554
1,train,8N28557
1,train,8N28573
1,train,8N28578
1,train,8N28644
1,train,8N28650
1,train,8N28679
1,train,8N28681
1,train,8N28682
1,train,8N28683
1,train,8N28684
1,train,8N28686
1,train,8N28687
1,train,8N28688
1,train,8N28689
1,train,8N28690
1,train,8N28691
1,train,8N28693
1,train,8N28694
1,train,8N28695
1,train,8N28696
1,train,8N28698
1,train,8N28706
1,train,8N28708
1,train,8N28713
1,train,8N28714
1,train,8N28737
1,train,8N28738
1,train,8N28742
1,train,8N28754
1,train,8N28756
1,train,8N28761
1,train,8N28767
1,train,8N28771
1,train,8N28773
1,train,8N28774
1,train,8N28776
1,train,8N28777
1,train,8N28780
1,train,8N28781
1,train,8N28799
1,train,8N28807
1,train,8N28809
1,train,8N28812
1,train,8N28813
1,train,8N28815
1,train,8N28818
1,train,8N28832
1,train,8N28833
1,train,8N28845
1,train,8N28847
1,train,8N28849
1,train,8N28851
1,train,8N28853
1,train,8N28862
1,train,8N28873
1,train,8N28892
1,train,8N28909
1,train,8N28913
1,train,8N28915
1,train,8N28925
1,train,8N28926
1,train,8N28940
1,train,8N28945
1,train,8N28947
1,train,8N42033
1,train,8N42051
1,train,8N42061
1,train,8N42062
1,train,8N42070
1,train,8N42083
1,train,8N42086
1,train,8N42093
1,train,8N42114
1,train,8N42120
1,train,8N42126
1,train,8N42130
1,train,8N42139
1,train,8N42143
1,train,8N42144
1,train,8N42154
1,train,8N42186
1,train,8N42191
1,train,8N42209
1,train,8N42210
1,train,8N42214
1,train,8N42229
1,train,8N42249
1,train,8N42256
1,train,8N42259
1,train,8N42262
1,train,8N42263
1,train,8N42264
1,train,8N42272
1,train,8N42273
1,train,8N42275
1,train,8N42276
1,train,8N42285
1,train,8N42286
1,train,8N42287
1,train,8N42289
1,train,8N42293
1,train,8N42397
1,train,8N42501
1,train,8N42502
1,train,8N42503
1,train,8N42505
1,train,8N42507
1,train,8N42509
1,train,8N42510
1,train,8N42514
1,train,8N42517
1,train,8N42518
1,train,8N42519
1,train,8N42520
1,train,8N42521
1,train,8N42522
1,train,8N42523
1,train,8N42525
1,train,8N42527
1,train,8N42530
1,train,8N42531
1,train,8N42532
1,train,8N42533
1,train,8N42534
1,train,8N42535
1,train,8N42536
1,train,8N42544
1,train,8N42545
1,train,8N42548
1,train,8N42633
1,train,8N42634
1,train,8N42637
1,train,8N42642
1,train,8N42645
1,train,8N42652
1,train,8N42654
1,train,8N42657
1,train,8N42658
1,train,8N42664
1,train,8N42674
1,train,8N42679
1,train,8N42681
1,train,8N42697
1,train,8N42701
1,train,8N42702
1,train,8N42703
1,train,8N42705
1,train,8N42706
1,train,8N42707
1,train,8N42708
1,train,8N42709
1,train,8N42710
1,train,8N42715
1,train,8N42716
1,train,8N42717
1,train,8N42718
1,train,8N42719
1,train,8N42729
1,train,8N42731
1,train,8N42732
1,train,8N42733
1,train,8N42734
1,train,8N42735
1,train,8N42751
1,train,8N42752
1,train,8N42783
1,train,8N42787
1,train,8N42791
1,train,8N42794
1,train,8N42795
1,train,8N42801
1,train,8N42858
1,train,8N42906
1,train,8N42911
1,train,8N42915
1,train,8N42923
1,train,8N42926
1,train,8N42927
1,train,8N42928
1,train,8N42931
1,train,8N42942
1,train,8N42952
1,train,8N42970
1,train,8N42994
1,train,8N42996
1,train,8N43000
1,train,8N72036
1,train,8N72064
1,train,8N72065
1,train,8N72066
1,train,8N72067
1,train,8N72130
1,train,8N72137
1,train,8N72206
1,train,8N72208
1,train,8N72245
1,train,8N72257
1,train,8N72260
1,train,8N72266
1,train,8N72268
1,train,8N72269
1,train,8N72330
1,train,8N72332
1,train,8N72333
1,train,8N72348
1,train,8N72351
1,train,8N72353
1,train,8N72354
1,train,8N72359
1,train,8N72368
1,train,8N72369
1,train,8N72391
1,train,8N72394
1,train,8N72428
1,train,8N72447
1,train,8N72448
1,train,8N72472
1,train,8N72483
1,train,8N72487
1,train,8N72488
1,train,8N72490
1,train,8N72496
1,train,8N72499
1,train,8N72510
1,train,8N72519
1,train,8N72531
1,train,8N72544
1,train,8N72545
1,train,8N72551
1,train,8N72554
1,train,8N72574
1,train,8N72575
1,train,8N72578
1,train,8N72592
1,train,8N72616
1,train,8N72633
1,train,8N72639
1,train,8N72655
1,train,8N72660
1,train,8N72664
1,train,8N72665
1,train,8N72668
1,train,8N72669
1,train,8N72670
1,train,8N72716
1,train,8N72717
1,train,8N72721
1,train,8N72724
1,train,8N72734
1,train,8N72736
